emp_id,name,age,gender,city,department,education,experience_yrs,salary,salary_band,phone,performance_rating,is_active,is_active_was_missibg
EMP04107,Sophia Iyer,57,Unknown,Ahmedabad,Finance,B.Tech,26.0,42332.84,Mid,7942274143,4,False,0
EMP04108,Swati Williams,36,Male,Delhi,Marketing,B.Com,6.0,86723.8,High,8023707981,3,False,1
EMP04109,Divya Garcia,40,Other,Mumbai,HR,Mba,13.0,60310.31,Mid,+91-6818250671,3,True,0
EMP04110,Sneha Reddy,43,Male,Surat,HR,Mba,10.0,113174.78,High,8488147720,3,False,0
EMP04111,Deepa Brown,55,Female,Ahmedabad,IT,Bca,31.0,98902.23,High,6605715922,3,False,0
EMP04112,Arjun Moore,38,Male,Hyderabad,Legal,Phd,27.0,75646.4,Mid,8963349962,2,True,0
EMP04113,John Singh,33,Unknown,Surat,Legal,B.Tech,5.0,129550.68,High,6042547364,2,True,0
EMP04114,Sophia Jones,46,Unknown,Bangalore,IT,B.Tech,34.0,56807.62,Mid,8071509451,3,False,0
EMP04115,Mike Verma,38,Unknown,Pune,HR,Phd,5.0,73575.32,Mid,6450908189,5,False,1
EMP04116,Sneha Patel,31,Male,Hyderabad,HR,B.Tech,23.0,88533.16,High,8900595480,4,False,0
EMP04117,Ravi Kumar,49,Unknown,Bangalore,Operations,M.Tech,8.0,125862.18,High,8088804196,3,True,0
EMP04118,Anil Verma,39,Other,Surat,Engineering,Mba,1.0,111590.26,High,7757396161,3,True,0
EMP04119,David Jones,39,Unknown,Delhi,Marketing,Mba,13.0,95043.5,High,7038980338,2,False,0
EMP04120,Aarav Garcia,53,Other,Mumbai,Engineering,Phd,30.0,53064.0,Mid,6590900180,4,True,0
EMP04121,Karan Sharma,35,Other,Hyderabad,HR,Mba,29.0,53027.79,Mid,9583764960,4,True,0
EMP04122,Sophia Patel,37,Male,Chennai,Operations,Mca,26.0,92384.65,High,6692455769,3,True,0
EMP04123,Sara Williams,39,Unknown,Mumbai,Finance,Phd,30.0,43688.21,Mid,Unknown,4,True,0
EMP04124,Vikram Reddy,37,Unknown,Bangalore,Operations,M.Sc,5.0,83009.14,High,8246776437,4,False,0
EMP04125,Mike Smith,38,Female,Jaipur,Marketing,Phd,17.0,95105.69,High,8321937350,2,True,0
EMP04126,Chris Williams,28,Unknown,Delhi,Finance,Mba,13.0,38057.22,Low,(8150461820),3,False,1
EMP04127,Anil Sharma,33,Other,Mumbai,Engineering,Mba,19.0,91196.47,High,Unknown,4,True,0
EMP04128,Raj Garcia,55,Other,Jaipur,HR,B.Tech,10.0,97397.0,High,9891006299,4,True,0
EMP04129,Nisha Brown,31,Other,Jaipur,Sales,Mba,3.0,65917.97,Mid,7504926800,2,False,0
EMP04130,Amit Kumar,26,Male,Hyderabad,Finance,Mba,5.0,71083.42,Mid,614556376,3,True,0
EMP04131,Deepa Gupta,42,Male,Chennai,Engineering,B.Com,22.0,30309.12,Low,8994992074,4,False,0
EMP04132,Aarav Williams,24,Female,Surat,Engineering,Bca,17.0,72258.59,Mid,7384334084,3,False,0
EMP04133,Mike Garcia,40,Unknown,Kolkata,Sales,Mca,29.0,36859.28,Low,9279130710,4,False,0
EMP04134,Sneha Wilson,56,Unknown,Surat,Engineering,M.Tech,10.0,57751.13,Mid,9986966086,1,False,0
EMP04135,Deepa Johnson,27,Male,Hyderabad,HR,B.Sc,4.0,64943.83,Mid,6477983327,2,True,0
EMP04136,Rohit Das,38,Male,Surat,Engineering,Ba,2.0,46103.81,Mid,8644448199,3,True,0
EMP04137,Amit Patel,25,Unknown,Chennai,IT,Phd,14.0,43825.33,Mid,8192847627,5,False,1
EMP04138,John Kumar,39,Unknown,Mumbai,Operations,Phd,1.0,45053.02,Mid,9727180080,4,True,0
EMP04139,Kavya Davis,50,Female,Bangalore,Marketing,B.Sc,1.0,105517.8,High,9080651552,5,True,0
EMP04140,Anna Smith,56,Male,Delhi,Operations,B.Tech,7.0,73248.81,Mid,7627177332,3,True,0
EMP04141,Ravi Jones,59,Male,Delhi,Engineering,Mca,29.0,106658.45,High,7741577514,4,True,0
EMP04142,David Das,37,Male,Bangalore,Legal,Mca,4.0,64878.6,Mid,9593478363,5,False,0
EMP04143,John Iyer,41,Unknown,Bangalore,HR,Mba,29.0,65415.3,Mid,(9024724946),3,True,0
EMP04144,Divya Davis,45,Unknown,Chennai,Finance,M.Tech,9.0,64411.26,Mid,XXXXXXXXXX,5,False,1
EMP04145,Priya Williams,56,Unknown,Surat,Operations,M.Tech,32.0,451.7,Low,6315632443,5,False,0
EMP04146,Sara Iyer,40,Male,Bangalore,Legal,B.Sc,23.0,87663.74,High,8292553437,5,True,0
EMP04147,Ananya Williams,25,Unknown,Pune,Engineering,B.Com,17.0,72327.0,Mid,8608354798,5,True,0
EMP04148,Chris Singh,54,Other,Ahmedabad,Marketing,M.Tech,16.0,76285.1,Mid,9766659021,4,True,0
EMP04149,John Johnson,23,Other,Pune,Marketing,B.Sc,24.0,22722.99,Low,6059956602,5,False,0
EMP04150,Nisha Kumar,34,Unknown,Bangalore,Operations,B.Sc,10.0,74284.24,Mid,9526997390,3,False,1
EMP04151,Chris Jones,51,Female,Jaipur,Marketing,B.Tech,34.0,64036.21,Mid,7933126516,4,True,0
EMP04152,Emily Iyer,55,Female,Hyderabad,Legal,M.Tech,0.0,78140.56,Mid,(7080575918),3,False,1
EMP04153,Karan Patel,51,Unknown,Delhi,HR,Mca,16.0,73101.79,Mid,9220489009,4,False,0
EMP04154,Arjun Sharma,45,Male,Jaipur,HR,B.Sc,30.0,62865.14,Mid,8486292500,4,True,0
EMP04155,Emily Wilson,54,Female,Hyderabad,Engineering,B.Tech,5.0,89077.84,High,7318343924,4,False,0
EMP04156,Meera Garcia,31,Unknown,Chennai,Engineering,Mba,12.0,100617.41,High,8820004124,4,False,0
EMP04157,Amit Kumar,39,Other,Mumbai,Engineering,B.Tech,25.0,64805.0,Mid,7943331360,3,True,0
EMP04158,Lisa Davis,40,Unknown,Mumbai,HR,Mba,4.0,38791.1,Low,6359943077,3,False,0
EMP04159,John Das,28,Female,Mumbai,Marketing,Phd,16.0,40437.0,Mid,6307454076,1,False,0
EMP04160,Nisha Davis,40,Other,Pune,Sales,Ba,14.0,85570.63,High,XXXXXXXXXX,2,False,0
EMP04161,James Jones,45,Unknown,Mumbai,Engineering,Ba,11.0,107395.33,High,7602529537,4,False,1
EMP04162,Aarav Patel,36,Female,Ahmedabad,Marketing,Phd,7.0,29660.04,Low,6379510066,4,True,0
EMP04163,Rohit Patel,44,Unknown,Chennai,Marketing,Mba,30.0,49553.43,Mid,6861167293,2,True,0
EMP04164,Rohit Patel,25,Female,Bangalore,Sales,Phd,25.0,66687.45,Mid,7969486991,3,False,0
EMP04165,Amit Singh,59,Male,Bangalore,Operations,Bca,28.0,23994.0,Low,7348662972,3,False,1
EMP04166,Arjun Miller,25,Unknown,Hyderabad,Engineering,M.Sc,3.0,72583.43,Mid,6318434558,4,True,0
EMP04167,Suresh Davis,26,Male,Ahmedabad,Marketing,Phd,27.0,84078.02,High,9657216918,4,True,0
EMP04168,Karan Wilson,44,Female,Pune,Legal,Bca,24.0,86994.96,High,6270606293,2,False,0
EMP04169,Meera Kumar,58,Unknown,Kolkata,Finance,M.Sc,31.0,65005.36,Mid,+91-9786749759,4,False,1
EMP04170,Priya Reddy,32,Female,Chennai,IT,B.Sc,10.0,66088.35,Mid,7427182881,3,False,0
EMP04171,Nisha Sharma,32,Unknown,Chennai,Marketing,Bca,9.0,49468.31,Mid,9988630098,4,False,0
EMP04172,Nisha Moore,34,Female,Mumbai,Marketing,Mba,26.0,30718.19,Low,9228764043,2,True,0
EMP04173,Priya Gupta,35,Other,Bangalore,Sales,Phd,16.0,70312.29,Mid,6187026156,5,True,0
EMP04174,Mike Reddy,29,Female,Bangalore,Finance,Mba,6.0,85208.62,High,XXXXXXXXXX,2,True,0
EMP04175,Aarav Nair,46,Female,Kolkata,Sales,B.Sc,8.0,75400.46,Mid,6357848085,4,True,0
EMP04176,John Patel,39,Unknown,Hyderabad,IT,Bca,34.0,102725.75,High,7902484877,3,True,0
EMP04177,Chris Das,39,Unknown,Bangalore,IT,B.Tech,8.0,83634.68,High,7817305461,2,False,0
EMP04178,James Singh,31,Male,Hyderabad,Engineering,B.Tech,29.0,91487.62,High,9922917831,1,True,0
EMP04179,Suresh Moore,28,Female,Hyderabad,Engineering,Mba,30.0,79192.58,Mid,7205313109,3,True,0
EMP04180,Divya Wilson,35,Male,Chennai,HR,B.Sc,18.0,121478.99,High,7727115532,4,True,0
EMP04181,Ravi Singh,36,Male,Delhi,Sales,Mba,22.0,62754.38,Mid,9732223405,1,True,0
EMP04182,Sneha Garcia,37,Female,Kolkata,IT,Mba,19.0,91969.0,High,8467252787,4,True,0
EMP04183,Swati Moore,23,Male,Delhi,Marketing,Ba,5.0,81195.08,High,Unknown,4,False,0
EMP04184,Meera Kumar,51,Unknown,Hyderabad,HR,B.Sc,23.0,93450.44,High,6210105061,3,True,0
EMP04185,Lisa Iyer,51,Other,Bangalore,Operations,M.Sc,21.0,83337.7,High,9775571579,2,False,1
EMP04186,Pooja Smith,39,Male,Pune,Sales,B.Tech,5.0,73940.2,Mid,939684032,5,False,0
EMP04187,Lisa Williams,52,Male,Hyderabad,Sales,B.Tech,23.0,84455.61,High,7897809486,3,False,0
EMP04188,Rohit Singh,34,Unknown,Pune,Operations,Phd,21.0,87583.82,High,9234746759,2,True,0
EMP04189,Sara Wilson,41,Other,Hyderabad,HR,M.Tech,17.0,90840.63,High,7693973708,4,False,0
EMP04190,Deepa Reddy,56,Unknown,Kolkata,Operations,Ba,15.0,111582.16,High,9090657977,3,True,0
EMP04191,Rohit Iyer,44,Unknown,Delhi,HR,Mba,12.0,79842.15,Mid,(7425244404),3,True,0
EMP04192,David Patel,54,Unknown,Chennai,IT,B.Sc,23.0,47565.64,Mid,9164278596,2,True,0
EMP04193,Anil Nair,59,Female,Hyderabad,IT,B.Tech,18.0,79114.77,Mid,6637973876,5,True,0
EMP04194,Rohit Kumar,56,Male,Delhi,Sales,M.Tech,19.0,63877.02,Mid,9079853436,3,False,0
EMP04195,Sneha Verma,57,Male,Mumbai,Finance,B.Sc,26.0,63192.07,Mid,9352907400,5,True,0
EMP04196,Karan Brown,41,Female,Bangalore,HR,B.Sc,16.0,66964.5,Mid,6785077895,3,False,1
EMP04197,Divya Johnson,24,Male,Bangalore,Marketing,B.Sc,15.0,52431.77,Mid,7794424530,3,False,0
EMP04198,Deepa Nair,29,Male,Pune,Engineering,Mba,0.0,15014.81,Low,6139637891,5,False,1
EMP04199,Suresh Gupta,53,Unknown,Mumbai,Finance,Ba,20.0,111880.07,High,7122142563,3,False,0
EMP04200,Sophia Wilson,50,Female,Hyderabad,Marketing,B.Sc,26.0,62786.84,Mid,6441347904,3,True,0
EMP04201,Priya Reddy,28,Female,Delhi,Legal,B.Sc,0.0,32138.37,Low,6751736065,2,False,0
EMP04202,Sneha Moore,23,Male,Kolkata,HR,B.Sc,29.0,79470.18,Mid,9054431312,5,False,0
EMP04204,Aarav Garcia,27,Male,Mumbai,Operations,M.Tech,23.0,70548.39,Mid,Unknown,4,True,0
EMP04205,Ravi Sharma,49,Female,Mumbai,Engineering,Phd,1.0,42785.0,Mid,Unknown,3,False,0
EMP04206,Aarav Nair,57,Male,Delhi,Engineering,M.Tech,14.0,39609.65,Low,8799009487,2,True,0
EMP04207,Sophia Kumar,53,Female,Delhi,Engineering,B.Com,28.0,132040.27,High,7413017298,1,True,0
EMP04208,Mike Wilson,30,Unknown,Chennai,Operations,Ba,34.0,75409.67,Unknown,7629261388,5,True,0
EMP04209,Chris Das,32,Female,Bangalore,Operations,Mba,12.0,34274.98,Low,7554828534,4,False,0
EMP04210,Pooja Garcia,44,Unknown,Surat,Marketing,Bca,18.0,67280.95,Mid,8638152362,4,True,0
EMP04211,Mike Reddy,32,Male,Hyderabad,Operations,B.Com,0.0,95546.2,High,7737064338,3,False,1
EMP04212,Arjun Reddy,23,Unknown,Chennai,Engineering,B.Sc,15.0,116462.43,High,7160423660,3,False,0
EMP04213,John Verma,24,Female,Ahmedabad,Marketing,B.Sc,2.0,69667.54,Mid,8575018949,4,False,0
EMP04214,Raj Jones,32,Female,Bangalore,Engineering,Ba,5.0,69322.39,Mid,6813422344,4,False,0
EMP04215,Pooja Gupta,56,Unknown,Bangalore,HR,M.Sc,30.0,42900.85,Mid,7867096788,4,True,0
EMP04216,Divya Moore,36,Other,Mumbai,Engineering,Mba,4.0,75409.67,Unknown,7318337700,3,True,0
EMP04218,Swati Nair,52,Female,Ahmedabad,HR,B.Tech,27.0,74073.76,Mid,7123544765,2,True,0
EMP04219,Mike Garcia,49,Female,Bangalore,HR,B.Sc,14.0,85835.97,High,6569321496,2,True,0
EMP04220,Swati Kumar,49,Male,Chennai,HR,Mca,8.0,82545.9,High,6479188140,5,True,0
EMP04221,John Das,53,Male,Hyderabad,Legal,B.Sc,21.0,71492.96,Mid,Unknown,4,False,0
EMP04222,Kavya Brown,46,Other,Bangalore,Engineering,M.Tech,20.0,108024.49,High,8074046027,3,True,0
EMP04223,Aarav Davis,41,Female,Hyderabad,IT,M.Sc,28.0,34908.0,Low,8119136291,4,True,0
EMP04224,Meera Iyer,49,Male,Kolkata,Operations,M.Sc,25.0,80282.35,High,9108779171,3,False,0
EMP04225,Sneha Miller,46,Male,Kolkata,IT,Bca,5.0,85179.23,High,6966347565,1,False,0
EMP04226,Sneha Moore,32,Male,Hyderabad,Sales,Mca,10.0,64690.17,Mid,8727718536,4,True,0
EMP04227,Kavya Davis,40,Male,Chennai,Sales,B.Tech,19.0,90411.24,High,9774087332,3,True,0
EMP04228,Raj Gupta,49,Male,Hyderabad,HR,B.Sc,19.0,91577.0,High,8590172482,2,True,0
EMP04229,Suresh Iyer,22,Unknown,Delhi,Engineering,Phd,26.0,102745.36,High,9537714445,3,False,1
EMP04230,Vikram Patel,26,Female,Surat,IT,Mba,5.0,72211.01,Mid,6059910180,3,True,0
EMP04231,Arjun Singh,31,Female,Hyderabad,HR,Phd,32.0,69571.28,Mid,9242725268,1,False,0
EMP04232,Lisa Reddy,38,Unknown,Pune,IT,B.Sc,29.0,88479.86,High,9252589050,5,True,0
EMP04233,Sara Garcia,57,Male,Bangalore,Marketing,Bca,33.0,70062.92,Mid,614914551,4,False,0
EMP04234,Nisha Nair,23,Female,Hyderabad,Sales,B.Tech,4.0,36966.4,Low,6162708276,3,True,0
EMP04235,Divya Patel,39,Male,Hyderabad,Marketing,B.Tech,15.0,96560.58,High,8722506391,4,False,0
EMP04236,Priya Johnson,34,Other,Ahmedabad,Marketing,Phd,11.0,29142.87,Low,7389655968,4,True,0
EMP04237,Ananya Iyer,26,Female,Chennai,Sales,B.Tech,11.0,85041.92,High,8401654656,4,True,0
EMP04238,Pooja Verma,41,Unknown,Chennai,Finance,Phd,10.0,138462.34,High,8576874595,3,True,0
EMP04239,Rohit Moore,23,Unknown,Mumbai,Operations,B.Com,20.0,88330.37,High,9966696500,2,True,0
EMP04240,Lisa Jones,32,Unknown,Chennai,IT,B.Sc,6.0,57647.35,Mid,8914209768,5,True,0
EMP04241,Priya Singh,51,Male,Chennai,HR,Ba,33.0,63715.9,Mid,6942080529,3,False,0
EMP04242,Emily Patel,53,Unknown,Kolkata,Operations,M.Sc,28.0,84265.59,High,7538606805,1,True,0
EMP04243,Sophia Davis,53,Male,Chennai,Finance,B.Tech,5.0,74466.0,Mid,9441824337,4,True,0
EMP04244,Divya Nair,59,Male,Delhi,Finance,M.Sc,33.0,93906.31,High,7944791872,2,False,0
EMP04245,Lisa Sharma,49,Unknown,Delhi,Operations,M.Sc,7.0,111252.09,High,6409117872,5,False,1
EMP04246,Nisha Miller,31,Male,Bangalore,IT,Bca,9.0,107860.3,High,7933214010,5,False,0
EMP04247,Sneha Kumar,43,Female,Hyderabad,HR,Phd,15.0,46105.0,Mid,Unknown,4,False,0
EMP04248,Chris Gupta,38,Unknown,Surat,Operations,Mca,1.0,75399.97,Mid,9337064570,4,False,0
EMP04249,Emily Jones,43,Female,Jaipur,Engineering,B.Tech,18.0,87320.04,High,9736152518,3,False,0
EMP04250,Anil Wilson,40,Unknown,Bangalore,Engineering,M.Sc,6.0,112923.58,High,8216480843,4,True,0
EMP04251,Rohit Brown,38,Other,Mumbai,IT,Ba,1.0,83979.36,High,7753429708,4,True,0
EMP04252,Arjun Smith,45,Unknown,Chennai,HR,Mba,22.0,57907.49,Mid,Unknown,1,False,1
EMP04253,Meera Singh,57,Other,Ahmedabad,Finance,Mba,30.0,85876.07,High,6013946579,5,False,0
EMP04254,Rohit Gupta,53,Unknown,Surat,Marketing,Mba,3.0,120482.14,High,7761142460,5,True,0
EMP04255,Sneha Gupta,57,Unknown,Delhi,HR,Mca,15.0,68689.96,Mid,9403201731,5,False,0
EMP04256,Emily Brown,49,Female,Pune,IT,B.Tech,9.0,57466.59,Mid,7986761484,4,False,0
EMP04257,Anna Iyer,35,Female,Mumbai,Finance,M.Tech,20.0,74188.21,Mid,8182512474,3,False,0
EMP04258,Amit Gupta,57,Female,Kolkata,Engineering,Mca,27.0,75409.67,Unknown,6593982133,3,True,0
EMP04259,Ravi Garcia,27,Unknown,Bangalore,Finance,Phd,11.0,95674.71,High,8098490091,2,True,0
EMP04260,Anil Garcia,30,Female,Pune,IT,M.Sc,12.0,58910.18,Mid,8531291435,2,True,0
EMP04261,Priya Brown,42,Unknown,Delhi,Marketing,B.Tech,16.0,107313.32,High,7818784554,3,True,0
EMP04262,Karan Iyer,33,Male,Mumbai,Legal,Mba,17.0,87382.16,High,9314213281,4,False,1
EMP04263,Sophia Moore,51,Unknown,Hyderabad,HR,Mba,17.0,92424.94,High,XXXXXXXXXX,4,False,0
EMP04264,Suresh Nair,52,Unknown,Chennai,Operations,B.Com,27.0,92233.44,High,Unknown,3,True,0
EMP04265,Amit Johnson,25,Other,Delhi,HR,Mba,12.0,96297.0,High,8932242148,3,True,0
EMP04266,Karan Jones,52,Unknown,Mumbai,Marketing,B.Sc,33.0,67266.0,Mid,8772138282,3,False,0
EMP04267,Emily Iyer,48,Male,Mumbai,Operations,B.Sc,5.0,75409.67,Unknown,7549044177,4,False,0
EMP04268,John Johnson,46,Female,Mumbai,Operations,B.Tech,11.0,63096.03,Mid,7179861007,5,True,0
EMP04269,Vikram Iyer,26,Female,Delhi,Marketing,B.Tech,28.0,98158.84,High,7863976190,4,False,0
EMP04271,Priya Wilson,26,Other,Hyderabad,IT,Mba,25.0,75409.67,Unknown,Unknown,3,True,0
EMP04272,Priya Verma,48,Male,Delhi,Finance,Mba,3.0,80614.16,High,Unknown,4,False,0
EMP04273,Karan Singh,29,Unknown,Delhi,Sales,Bca,14.0,96106.0,High,8916950061,3,True,0
EMP04274,Anna Jones,30,Other,Hyderabad,Legal,B.Tech,15.0,99499.77,High,6513348604,5,True,0
EMP04275,Suresh Brown,36,Female,Chennai,Engineering,Mba,18.0,51230.08,Mid,6849661061,2,False,0
EMP04276,Divya Smith,57,Other,Mumbai,Engineering,B.Sc,25.0,45510.95,Mid,7647383738,3,True,0
EMP04277,Meera Das,28,Other,Ahmedabad,Finance,B.Sc,31.0,57846.98,Mid,8069820021,3,False,0
EMP04278,Swati Nair,53,Other,Pune,Finance,Mba,5.0,65180.03,Mid,6169664317,4,False,0
EMP04279,Lisa Moore,29,Unknown,Kolkata,Finance,Mba,5.0,66617.48,Mid,6130814938,3,True,0
EMP04280,Chris Nair,36,Other,Mumbai,Operations,B.Tech,4.0,78029.45,Mid,9214995452,2,True,0
EMP04281,Anil Davis,58,Male,Kolkata,Sales,Bca,1.0,110140.63,High,XXXXXXXXXX,3,False,0
EMP04282,Anna Gupta,40,Female,Jaipur,Marketing,B.Tech,1.0,73481.85,Mid,7475202277,3,True,0
EMP04283,Ravi Brown,27,Unknown,Chennai,Marketing,Mba,2.0,98441.25,High,9237236397,5,True,0
EMP04284,Anna Miller,40,Female,Hyderabad,Marketing,Mba,5.0,91366.52,High,(9009484202),3,False,0
EMP04285,Nisha Iyer,49,Female,Surat,Marketing,Mca,30.0,57244.0,Mid,+91-7292160803,2,True,0
EMP04286,Anil Garcia,38,Unknown,Pune,Operations,B.Com,4.0,91077.37,High,7824378784,3,True,0
EMP04287,James Jones,40,Other,Kolkata,HR,B.Tech,9.0,89359.76,High,9199233734,3,True,0
EMP04288,Vikram Sharma,52,Unknown,Hyderabad,HR,B.Sc,26.0,74986.25,Mid,7168682124,4,False,0
EMP04289,Emily Brown,32,Female,Chennai,HR,Mba,23.0,79345.8,Mid,9702279131,3,False,0
EMP04290,Emily Gupta,36,Other,Bangalore,Marketing,B.Tech,21.0,73554.74,Mid,7398191253,4,True,0
EMP04291,Meera Smith,31,Male,Mumbai,Marketing,Bca,24.0,47699.29,Mid,6256164821,5,True,0
EMP04292,Pooja Wilson,44,Unknown,Jaipur,HR,Mba,2.0,134141.89,High,9401326793,3,True,0
EMP04293,Meera Wilson,24,Male,Mumbai,HR,M.Tech,15.0,101387.55,High,6272385752,4,False,0
EMP04294,Karan Wilson,24,Female,Hyderabad,Operations,M.Tech,29.0,88180.23,High,8821475491,5,True,0
EMP04295,Chris Sharma,39,Female,Pune,Marketing,B.Tech,3.0,75409.67,Unknown,7551247675,3,False,1
EMP04296,Pooja Patel,46,Male,Hyderabad,Sales,B.Tech,15.0,72705.15,Mid,6283407220,2,True,0
EMP04297,Priya Garcia,41,Unknown,Mumbai,HR,Mca,7.0,45711.64,Mid,6956676334,4,True,0
EMP04298,Emily Miller,50,Unknown,Bangalore,Operations,M.Tech,23.0,86748.47,High,7119027449,4,False,1
EMP04299,Priya Brown,43,Female,Bangalore,Finance,Phd,15.0,83404.6,High,6817259925,3,False,0
EMP04300,Raj Williams,36,Male,Chennai,IT,B.Sc,26.0,69836.08,Mid,8712123689,3,False,0
EMP04301,Nisha Singh,31,Unknown,Bangalore,IT,B.Sc,1.0,75747.89,Mid,7177796015,4,True,0
EMP04302,Suresh Garcia,42,Female,Kolkata,Finance,B.Sc,19.0,67536.93,Mid,6974941677,2,True,0
EMP04303,Meera Kumar,50,Female,Kolkata,Finance,B.Com,19.0,62646.65,Mid,Unknown,3,True,0
EMP04304,Deepa Sharma,53,Male,Pune,HR,B.Tech,19.0,75409.67,Unknown,8653398933,4,True,0
EMP04305,Mike Brown,31,Other,Mumbai,Sales,B.Sc,18.0,49479.56,Mid,7631030991,5,False,0
EMP04306,Arjun Reddy,34,Female,Delhi,Engineering,M.Tech,17.0,57452.41,Mid,Unknown,4,False,0
EMP04307,Kavya Das,44,Male,Chennai,Marketing,Bca,12.0,59371.78,Mid,6054993373,4,False,0
EMP04308,Meera Kumar,44,Female,Delhi,Engineering,Phd,16.0,102229.99,High,9402022773,4,False,0
EMP04309,Aarav Garcia,52,Unknown,Jaipur,Finance,B.Sc,32.0,59533.95,Mid,6369294310,3,False,0
EMP04310,Sara Das,25,Female,Pune,Engineering,Mba,27.0,24147.16,Low,8259876610,4,True,0
EMP04311,Divya Jones,24,Unknown,Surat,Marketing,B.Tech,4.0,82292.3,High,8225553020,4,False,1
EMP04312,Anna Wilson,42,Unknown,Delhi,Operations,B.Tech,27.0,90590.22,High,9740280364,4,True,0
EMP04313,Emily Wilson,23,Female,Hyderabad,Finance,Mca,24.0,99219.14,High,8710217092,4,False,0
EMP04314,Aarav Jones,25,Unknown,Mumbai,Sales,M.Tech,19.0,79154.1,Mid,8195564727,4,True,0
EMP04315,Suresh Reddy,38,Female,Pune,IT,Bca,20.0,46497.28,Mid,744393926,2,True,0
EMP04316,Anna Williams,36,Female,Hyderabad,Finance,Mba,12.0,55026.76,Mid,9184362438,5,True,0
EMP04317,Divya Johnson,54,Unknown,Kolkata,Engineering,M.Tech,5.0,90004.1,High,9623312683,3,False,0
EMP04318,John Jones,27,Unknown,Mumbai,Engineering,Ba,28.0,111475.99,High,(7384582975),5,True,0
EMP04319,Mike Sharma,28,Male,Delhi,Marketing,B.Com,8.0,46428.0,Mid,6140966705,3,False,0
EMP04320,Anna Kumar,40,Male,Hyderabad,Finance,Bca,28.0,80297.94,High,7655642267,3,False,0
EMP04321,Amit Smith,22,Female,Pune,Operations,Bca,0.0,61126.49,Mid,XXXXXXXXXX,5,False,0
EMP04322,Raj Patel,40,Male,Jaipur,IT,M.Sc,29.0,54398.25,Mid,6755455533,4,True,0
EMP04323,Ananya Brown,47,Other,Mumbai,Finance,Mca,31.0,75874.92,Mid,8166521497,4,True,0
EMP04324,David Verma,33,Unknown,Ahmedabad,Engineering,B.Tech,22.0,71658.82,Mid,7872253337,2,True,0
EMP04325,Mike Moore,43,Unknown,Chennai,Operations,Ba,9.0,75409.67,Unknown,8565348837,5,False,0
EMP04326,Deepa Wilson,34,Male,Surat,Marketing,Phd,20.0,80039.81,High,8305668596,4,False,0
EMP04327,Lisa Iyer,49,Male,Mumbai,Engineering,Mba,25.0,83202.39,High,7815833108,3,True,0
EMP04328,Lisa Kumar,35,Unknown,Chennai,Marketing,Ba,14.0,93683.04,High,9161661620,5,False,1
EMP04329,Swati Smith,43,Male,Pune,Finance,M.Tech,16.0,60682.36,Mid,Unknown,4,True,0
EMP04330,Emily Patel,51,Female,Mumbai,IT,Bca,34.0,35304.19,Low,6726263918,2,True,0
EMP04331,Raj Johnson,41,Female,Ahmedabad,Legal,M.Tech,24.0,64467.26,Mid,8083852404,3,True,0
EMP04332,Chris Patel,48,Male,Jaipur,HR,B.Tech,14.0,92648.15,High,6401432447,4,False,0
EMP04333,Sneha Williams,59,Unknown,Delhi,HR,B.Sc,32.0,73103.35,Mid,8873470534,5,False,0
EMP04334,Kavya Jones,55,Female,Surat,Operations,B.Tech,10.0,96233.0,High,6372144780,3,True,0
EMP04335,Swati Patel,38,Female,Chennai,Operations,Mba,23.0,75409.67,Unknown,7029799791,4,False,1
EMP04336,Kavya Johnson,22,Female,Mumbai,Sales,B.Com,5.0,95302.43,High,7112869260,4,False,1
EMP04337,Divya Davis,36,Male,Pune,Marketing,M.Sc,27.0,81226.13,High,6684098297,2,False,0
EMP04338,Mike Kumar,53,Female,Delhi,Engineering,Mba,28.0,66127.46,Mid,7423256536,1,True,0
EMP04339,Deepa Iyer,29,Female,Mumbai,HR,Mba,20.0,101758.83,High,6961665685,4,True,0
EMP04340,Karan Smith,54,Unknown,Delhi,Sales,Ba,11.0,81000.6,High,8592614397,4,True,0
EMP04341,Meera Davis,39,Other,Hyderabad,IT,Bca,21.0,50394.83,Mid,8917991965,4,True,0
EMP04342,Sneha Garcia,50,Female,Surat,Sales,Ba,26.0,99546.85,High,9762878352,4,True,0
EMP04343,Emily Wilson,53,Unknown,Delhi,Finance,B.Tech,20.0,68957.15,Mid,6554915942,4,False,0
EMP04344,Anna Iyer,54,Male,Delhi,Legal,B.Tech,14.0,75923.66,Mid,8290934793,4,True,0
EMP04345,David Gupta,26,Female,Mumbai,Engineering,B.Com,17.0,53417.66,Mid,8449712734,1,True,0
EMP04346,Rohit Johnson,39,Other,Bangalore,Sales,M.Sc,9.0,73708.06,Mid,6819052199,2,False,1
EMP04347,Chris Verma,31,Other,Surat,Sales,B.Tech,21.0,51348.45,Mid,7735715984,4,True,0
EMP04348,Raj Brown,57,Male,Bangalore,Engineering,Bca,19.0,70695.16,Mid,9551653944,4,False,0
EMP04349,Vikram Patel,54,Unknown,Mumbai,Legal,M.Sc,18.0,75766.99,Mid,9706387186,3,True,0
EMP04350,Ravi Johnson,44,Female,Chennai,Finance,Bca,27.0,90144.35,High,XXXXXXXXXX,4,False,0
EMP04351,Kavya Jones,26,Female,Chennai,Sales,M.Sc,0.0,39834.77,Low,7099116814,4,False,0
